HDR,BID OFFER LEVEL DATA,20220319,27
BOD,2__EFLEX001,-1,20220319130000,0,20220319133000,0,-9999.00,-9000.00
BOD,2__EFLEX002,1,20220319130000,14,20220319133000,14,235.90,394.00
BOD,2__EFLEX002,-1,20220319130000,0,20220319133000,0,-9999.00,-9000.00
BOD,2__EFLEX003,1,20220319130000,0,20220319133000,0,0.00,0.00
BOD,2__EFLEX003,-1,20220319130000,0,20220319133000,0,0.00,0.00
BOD,2__EFLEX004,1,20220319130000,0,20220319133000,0,0.00,0.00
BOD,2__EFLEX004,-1,20220319130000,0,20220319133000,0,0.00,0.00
BOD,2__EHAVE000,1,20220319130000,0,20220319133000,0,0.00,0.00
BOD,2__EHAVE000,-1,20220319130000,0,20220319133000,0,0.00,0.00
BOD,2__EHPOW000,1,20220319130000,0,20220319133000,0,0.00,0.00
BOD,2__EHPOW000,-1,20220319130000,0,20220319133000,0,0.00,0.00
BOD,2__EHYDE000,1,20220319130000,0,20220319133000,0,0.00,0.00
BOD,2__EHYDE000,-1,20220319130000,0,20220319133000,0,0.00,0.00
BOD,2__EIMPO000,1,20220319130000,0,20220319133000,0,0.00,0.00
BOD,2__EIMPO000,-1,20220319130000,0,20220319133000,0,0.00,0.00
BOD,2__ELOND000,1,20220319130000,0,20220319133000,0,0.00,0.00
BOD,2__ELOND000,-1,20220319130000,0,20220319133000,0,0.00,0.00
BOD,2__ENATP000,1,20220319130000,0,20220319133000,0,0.00,0.00
BOD,2__ENATP000,-1,20220319130000,0,20220319133000,0,0.00,0.00
BOD,2__ENORW000,1,20220319130000,0,20220319133000,0,0.00,0.00
BOD,2__ENORW000,-1,20220319130000,0,20220319133000,0,0.00,0.00
BOD,2__EPGEN000,1,20220319130000,0,20220319133000,0,0.00,0.00
BOD,2__EPGEN000,-1,20220319130000,0,20220319133000,0,0.00,0.00
BOD,2__ERWED000,1,20220319130000,0,20220319133000,0,0.00,0.00
BOD,2__ERWED000,-1,20220319130000,0,20220319133000,0,0.00,0.00
BOD,2__ESEEB000,1,20220319130000,0,20220319133000,0,0.00,0.00
BOD,2__ESEEB000,-1,20220319130000,0,20220319133000,0,0.00,0.00
BOD,2__ESMAR000,1,20220319130000,0,20220319133000,0,0.00,0.00
BOD,2__ESMAR000,-1,20220319130000,0,20220319133000,0,0.00,0.00
BOD,2__ESMAR001,1,20220319130000,50,20220319133000,50,185.00,470.00
BOD,2__ESMAR001,-1,20220319130000,-50,20220319133000,-50,185.00,470.00
BOD,2__ESOUT000,1,20220319130000,0,20220319133000,0,0.00,0.00
BOD,2__ESOUT000,-1,20220319130000,0,20220319133000,0,0.00,0.00
BOD,2__ESPOW000,1,20220319130000,0,20220319133000,0,0.00,0.00
BOD,2__ESPOW000,-1,20220319130000,0,20220319133000,0,0.00,0.00
BOD,2__ESTAT001,1,20220319130000,20,20220319133000,20,248.40,394.00
BOD,2__ESTAT001,-1,20220319130000,-20,20220319133000,-20,208.40,258.40
BOD,2__ESTAT002,1,20220319130000,0,20220319133000,0,0.00,0.00
BOD,2__ESTAT002,-1,20220319130000,0,20220319133000,0,0.00,0.00
BOD,2__ESWAE000,1,20220319130000,0,20220319133000,0,0.00,0.00
BOD,2__ESWAE000,-1,20220319130000,0,20220319133000,0,0.00,0.00
BOD,2__ESWEB000,1,20220319130000,0,20220319133000,0,0.00,0.00
BOD,2__ESWEB000,-1,20220319130000,0,20220319133000,0,0.00,0.00
BOD,2__ETGPL000,1,20220319130000,0,20220319133000,0,0.00,0.00
BOD,2__ETGPL000,-1,20220319130000,0,20220319133000,0,0.00,0.00
BOD,2__EUKPR001,1,20220319130000,20,20220319133000,20,0.00,3999.94
BOD,2__EUKPR001,-1,20220319130000,-20,20220319133000,-20,0.00,3999.94
BOD,2__FANGE001,1,20220319130000,7,20220319133000,7,-9999.00,9999.00
BOD,2__FANGE001,-1,20220319130000,-7,20220319133000,-7,-9999.00,9999.00
BOD,2__FANGE002,1,20220319130000,0,20220319133000,0,8999.00,9999.00
BOD,2__FANGE002,-1,20220319130000,0,20220319133000,0,-9999.00,-8999.00
BOD,2__FBGAS000,1,20220319130000,0,20220319133000,0,0.00,0.00
BOD,2__FBGAS000,-1,20220319130000,0,20220319133000,0,0.00,0.00
BOD,2__FBIZZ000,1,20220319130000,0,20220319133000,0,0.00,0.00
BOD,2__FBIZZ000,-1,20220319130000,0,20220319133000,0,0.00,0.00
BOD,2__FEDFE000,1,20220319130000,0,20220319133000,0,0.00,0.00
BOD,2__FEDFE000,-1,20220319130000,0,20220319133000,0,0.00,0.00
BOD,2__FEDIR000,1,20220319130000,0,20220319133000,0,0.00,0.00
BOD,2__FEDIR000,-1,20220319130000,0,20220319133000,0,0.00,0.00
BOD,2__FEELC000,1,20220319130000,0,20220319133000,0,0.00,0.00
BOD,2__FEELC000,-1,20220319130000,0,20220319133000,0,0.00,0.00
BOD,2__FEENG000,1,20220319130000,0,20220319133000,0,0.00,0.00
BOD,2__FEENG000,-1,20220319130000,0,20220319133000,0,0.00,0.00
BOD,2__FEMEB000,1,20220319130000,0,20220319133000,0,0.00,0.00
BOD,2__FEMEB000,-1,20220319130000,0,20220319133000,0,0.00,0.00
