Settlement Date,Settlement Period,System Sell Price(£/MWh),System Buy Price(£/MWh),Net Imbalance Volume(MWh)
10/03/2020,4,2.5,2.5,-280.0501
10/03/2020,5,2.5,2.5,-451.2333
10/03/2020,6,2.5,2.5,-515.576
10/03/2020,7,2.5,2.5,-274.7344
10/03/2020,8,2.5,2.5,-545.6019
10/03/2020,9,2.5,2.5,-518.742
10/03/2020,10,7.22,7.22,-141.5171
10/03/2020,11,43.25,43.25,61.4165
10/03/2020,12,2.5,2.5,-37.3175
10/03/2020,13,21.58,21.58,-283.3155
10/03/2020,14,43.75,43.75,114.59
10/03/2020,15,.5,.5,-417.0682
10/03/2020,16,.5,.5,-399.2719
10/03/2020,17,1.85,1.85,-305.3994
10/03/2020,18,19.93,19.93,-188.3364
10/03/2020,19,42.4,42.4,111.4034
10/03/2020,20,42.4,42.4,16.6908
10/03/2020,21,42.25,42.25,46.738
10/03/2020,22,42.25,42.25,233.8482
10/03/2020,23,42.4,42.4,283.2134
10/03/2020,24,42.25,42.25,251.2984
10/03/2020,25,42.25,42.25,184.7794
10/03/2020,26,42.25,42.25,121.7118
10/03/2020,27,42,42,5.6319
10/03/2020,28,15.36,15.36,-60.4977
10/03/2020,29,14.98658,14.98658,-132.6371
10/03/2020,30,26,26,-243.2524
10/03/2020,31,13,13,-278.7667
10/03/2020,32,13,13,-135.4754
10/03/2020,33,13.1,13.1,-55.913
10/03/2020,34,42.25,42.25,137.2099
10/03/2020,35,42.25,42.25,47.6132
10/03/2020,36,45,45,114.6369
10/03/2020,37,52.8,52.8,399.5607
10/03/2020,38,55,55,847.2247
10/03/2020,39,52.8,52.8,485.1178
10/03/2020,40,50.9,50.9,203.0267
10/03/2020,41,50.9,50.9,79.904
10/03/2020,42,20,20,-13.7767
10/03/2020,43,43,43,60.2696
10/03/2020,44,44.4,44.4,456.6957
10/03/2020,45,43,43,172.8173
10/03/2020,46,42.9,42.9,110.7778
10/03/2020,47,44,44,431.1877
10/03/2020,48,44,44,424.0844
11/03/2020,1,43,43,328.9299
11/03/2020,2,44,44,530.9819
11/03/2020,3,44,44,680.0354
11/03/2020,4,44,44,460.5233
11/03/2020,5,44,44,217.4588
11/03/2020,6,40,40,-9.6834
11/03/2020,7,6.54,6.54,-365.8931
11/03/2020,8,5.47,5.47,-539.3813
11/03/2020,9,17.12,17.12,-380.0417
11/03/2020,10,18.14,18.14,-422.513
11/03/2020,11,22.34,22.34,-352.1247
11/03/2020,12,0,0,-323.858
11/03/2020,13,0,0,-377.1655
11/03/2020,14,44,44,157.4628
11/03/2020,15,45,45,217.0292
11/03/2020,16,45.9,45.9,133.1105
11/03/2020,17,14.5,14.5,-155.2889
11/03/2020,18,30.1,30.1,-3.9908
11/03/2020,19,47,47,347.9906
11/03/2020,20,45.9,45.9,410.3864
11/03/2020,21,45,45,144.8196
11/03/2020,22,35,35,-147.8866
11/03/2020,23,13.1,13.1,-389.8718
11/03/2020,24,13.1,13.1,-435.1731
11/03/2020,25,13.1,13.1,-468.4493
11/03/2020,26,13.1,13.1,-447.2478
11/03/2020,27,18.28,18.28,-92.2586
11/03/2020,28,43.95,43.95,174.1588
11/03/2020,29,43,43,116.6612
11/03/2020,30,13.1,13.1,-211.7539
11/03/2020,31,13.18049,13.18049,-294.7934
11/03/2020,32,14.5,14.5,-233.7918
11/03/2020,33,41.99,41.99,131.7388
11/03/2020,34,41.99,41.99,121.0338
11/03/2020,35,47.5,47.5,220.4544
11/03/2020,36,52,52,369.6239
11/03/2020,37,53,53,688.4243
11/03/2020,38,53.46,53.46,1085.3819
11/03/2020,39,53.46,53.46,1107.1059
11/03/2020,40,53.46,53.46,912.4466
11/03/2020,41,52.2,52.2,723.9057
11/03/2020,42,48,48,758.0066
11/03/2020,43,45,45,495.1145
11/03/2020,44,46,46,463.5611
11/03/2020,45,44,44,244.8598
11/03/2020,46,44,44,97.0011
11/03/2020,47,46,46,629.0189
11/03/2020,48,44,44,231.8093
12/03/2020,1,44,44,108.1018
12/03/2020,2,44,44,10.6127
12/03/2020,3,3.11,3.11,-254.8009
12/03/2020,4,2.5,2.5,-614.967
12/03/2020,5,-4.43,-4.43,-732.8959
12/03/2020,6,-8,-8,-833.2452
12/03/2020,7,-.68,-.68,-587.391
12/03/2020,8,-8,-8,-753.0685
12/03/2020,9,2.5,2.5,-537.5956
12/03/2020,10,2.5,2.5,-460.325
12/03/2020,11,6.46,6.46,-429.4838
12/03/2020,12,16.07,16.07,-16.3215
12/03/2020,13,44,44,452.3485
12/03/2020,14,46,46,653.5453
12/03/2020,15,46,46,207.6917
12/03/2020,16,46,46,112.6425
12/03/2020,17,46,46,129.2211
12/03/2020,18,46,46,43.9455
12/03/2020,19,15.75,15.75,-10.9716
12/03/2020,20,45,45,64.0256
12/03/2020,21,46,46,377.0304
12/03/2020,22,46,46,299.7961
12/03/2020,23,44,44,126.7478
12/03/2020,24,44,44,176.1267
12/03/2020,25,44,44,116.8917
12/03/2020,26,43.85,43.85,161.6458
12/03/2020,27,43.85,43.85,55.9415
12/03/2020,28,21.12,21.12,-10.91
12/03/2020,29,43.85,43.85,106.6493
12/03/2020,30,43.85,43.85,57.4512
12/03/2020,31,44,44,239.011
12/03/2020,32,46,46,273.053
12/03/2020,33,44,44,39.2209
12/03/2020,34,46,46,78.0748
12/03/2020,35,48,48,87.3154
12/03/2020,36,48,48,163.0749
12/03/2020,37,48.7,48.7,271.5914
12/03/2020,38,49,49,478.2217
12/03/2020,39,49,49,558.836
12/03/2020,40,48,48,150.2157
12/03/2020,41,16.52,16.52,-66.7443
12/03/2020,42,16.52,16.52,-290.7403
12/03/2020,43,20.25,20.25,-75.2017
12/03/2020,44,44,44,282.3846
12/03/2020,45,43.5,43.5,190.3737
12/03/2020,46,43.5,43.5,93.9834
12/03/2020,47,25.41,25.41,-200.9987
12/03/2020,48,18.46,18.46,-104.1359
13/03/2020,1,28.48,28.48,-177.8783
13/03/2020,2,43.85,43.85,52.0147
13/03/2020,3,43.85,43.85,101.6409
13/03/2020,4,15.4,15.4,-213.0182
13/03/2020,5,9.36,9.36,-213.8915
13/03/2020,6,9.36,9.36,-283.7715
13/03/2020,7,2.5,2.5,-570.8076
13/03/2020,8,2.5,2.5,-483.4752
13/03/2020,9,2.5,2.5,-442.9678
13/03/2020,10,13.26,13.26,-327.4204
13/03/2020,11,21.54,21.54,-128.8062
13/03/2020,12,21.57,21.57,-50.0213
13/03/2020,13,45,45,651.2064
13/03/2020,14,45,45,328.7675
13/03/2020,15,10.31773,10.31773,-139.6749
13/03/2020,16,15.15,15.15,-75.2877
13/03/2020,17,13.6,13.6,-460.1414
13/03/2020,18,15.05,15.05,-289.2742
13/03/2020,19,47,47,346.3118
13/03/2020,20,47,47,598.9238
13/03/2020,21,47,47,426.99
13/03/2020,22,47,47,137.4592
13/03/2020,23,16,16,-112.4243
13/03/2020,24,42.5,42.5,48.4574
13/03/2020,25,42.5,42.5,37.7445
13/03/2020,26,16,16,-252.85
13/03/2020,27,16,16,-316.2536
13/03/2020,28,16,16,-277.3168
13/03/2020,29,16.5,16.5,-227.0983
13/03/2020,30,16.5,16.5,-118.5117
13/03/2020,31,16.5,16.5,-105.8852
13/03/2020,32,47.25,47.25,37.4907
13/03/2020,33,47.25,47.25,125.4572
13/03/2020,34,17.26,17.26,-50.2804
13/03/2020,35,16.5,16.5,-335.6873
13/03/2020,36,20,20,-120.6499
13/03/2020,37,20,20,-72.8581
13/03/2020,38,80,80,134.0391
13/03/2020,39,65.7,65.7,179.0781
13/03/2020,40,44,44,49.4732
13/03/2020,41,44,44,112.9723
13/03/2020,42,15,15,-216.0158
13/03/2020,43,16.6,16.6,-189.5531
13/03/2020,44,16,16,-178.7181
13/03/2020,45,16,16,-129.5047
13/03/2020,46,16,16,-121.6605
13/03/2020,47,44,44,419.4727
13/03/2020,48,44,44,362.3307
14/03/2020,1,42.4,42.4,9.1541
14/03/2020,2,43.85,43.85,158.5758
14/03/2020,3,24.93,24.93,-128.2032
14/03/2020,4,3,3,-456.6891
14/03/2020,5,10.66,10.66,-405.3055
14/03/2020,6,3,3,-423.4223
14/03/2020,7,7.53,7.53,-268.3279
14/03/2020,8,3,3,-310.6108
14/03/2020,9,10.53,10.53,-58.3566
14/03/2020,10,8.8,8.8,-76.0997
14/03/2020,11,14.48,14.48,-77.9249
14/03/2020,12,2.5,2.5,-252.4228
14/03/2020,13,2.5,2.5,-287.5581
14/03/2020,14,12.05,12.05,-76.5685
14/03/2020,15,2.5,2.5,-521.6103
14/03/2020,16,2.5,2.5,-400.1952
14/03/2020,17,25.61,25.61,-140.3473
14/03/2020,18,31.18,31.18,-68.2967
14/03/2020,19,44,44,217.7706
14/03/2020,20,44,44,192.2867
14/03/2020,21,44,44,359.879
14/03/2020,22,45,45,391.3001
14/03/2020,23,43.85,43.85,275.8964
14/03/2020,24,43.85,43.85,156.4222
14/03/2020,25,43.85,43.85,156.5
14/03/2020,26,44,44,334.9306
14/03/2020,27,43.85,43.85,256.8593
14/03/2020,28,15.96,15.96,-168.109
14/03/2020,29,17.97013,17.97013,-222.635
14/03/2020,30,16.52,16.52,-297.5831
14/03/2020,31,12.1021,12.1021,-390.3322
14/03/2020,32,2.89,2.89,-364.3791
14/03/2020,33,2.5,2.5,-513.3325
14/03/2020,34,2.5,2.5,-340.2986
14/03/2020,35,2.5,2.5,-70.8877
14/03/2020,36,46.5,46.5,34.7631
14/03/2020,37,46.4,46.4,35.7953
14/03/2020,38,46.45,46.45,209.1608
14/03/2020,39,46.4,46.4,64.1033
14/03/2020,40,4,4,-434.1082
14/03/2020,41,2.2,2.2,-515.8233
14/03/2020,42,2.5,2.5,-498.8976
14/03/2020,43,45,45,185.9193
14/03/2020,44,45,45,185.57
14/03/2020,45,45,45,375.4202
14/03/2020,46,45,45,98.9905
14/03/2020,47,45,45,115.7962
14/03/2020,48,2.5,2.5,-338.1022
15/03/2020,1,2.5,2.5,-273.2457
15/03/2020,2,45,45,15.412
15/03/2020,3,45,45,116.5794
15/03/2020,4,2.5,2.5,-6.2207
15/03/2020,5,45,45,204.2674
15/03/2020,6,45,45,95.7878
15/03/2020,7,2.5,2.5,-36.7019
15/03/2020,8,2.5,2.5,-152.7872
15/03/2020,9,2.5,2.5,-129.7945
15/03/2020,10,2.5,2.5,-61.5432
15/03/2020,11,2.5,2.5,-121.8363
15/03/2020,12,45,45,4.7252
15/03/2020,13,2.5,2.5,-122.1014
15/03/2020,14,45,45,42.4777
15/03/2020,15,47.5,47.5,311.2314
15/03/2020,16,47.5,47.5,290.9655
15/03/2020,17,17.83,17.83,-84.9505
15/03/2020,18,45,45,175.8738
15/03/2020,19,9.35,9.35,-43.7655
15/03/2020,20,45,45,196.6489
15/03/2020,21,47.5,47.5,619.2868
15/03/2020,22,46.5,46.5,378.2773
15/03/2020,23,44.25,44.25,182.8661
15/03/2020,24,46.5,46.5,424.2184
15/03/2020,25,46.5,46.5,515.7799
15/03/2020,26,46,46,525.8998
15/03/2020,27,46.5,46.5,843.0862
15/03/2020,28,46.5,46.5,1017.1265
15/03/2020,29,46,46,601.6725
15/03/2020,30,44.25,44.25,86.5561
15/03/2020,31,2.5,2.5,-266.9526
15/03/2020,32,3,3,-485.7093
15/03/2020,33,44.5,44.5,145.1692
15/03/2020,34,44.5,44.5,94.5741
15/03/2020,35,45,45,20.6276
15/03/2020,36,47.45,47.45,229.6873
15/03/2020,37,50.5,50.5,155.1909
15/03/2020,38,50.5,50.5,456.2162
15/03/2020,39,60,60,608.1464
15/03/2020,40,50.5,50.5,486.5973
15/03/2020,41,50.5,50.5,356.5412
15/03/2020,42,47.5,47.5,444.3744
15/03/2020,43,60,60,630.0108
15/03/2020,44,47.5,47.5,260.3607
15/03/2020,45,43.75,43.75,111.9845
15/03/2020,46,15.65,15.65,-126.7488
15/03/2020,47,7.5,7.5,-535.3881
15/03/2020,48,15.65,15.65,-163.1792
16/03/2020,1,41.75,41.75,512.2094
16/03/2020,2,41.75,41.75,205.3708
16/03/2020,3,41,41,34.3761
16/03/2020,4,40.75,40.75,36.5833
16/03/2020,5,41,41,74.6655
16/03/2020,6,41,41,29.2712
16/03/2020,7,41.75,41.75,87.2652
16/03/2020,8,41.75,41.75,120.7952
16/03/2020,9,41.75,41.75,46.5182
16/03/2020,10,13.8104,13.8104,-96.9849
16/03/2020,11,7.75,7.75,-233.5852
16/03/2020,12,3,3,-576.4106
16/03/2020,13,15,15,-281.9045
16/03/2020,14,47.5,47.5,44.3079
16/03/2020,15,15.62,15.62,-39.3106
16/03/2020,16,10.06,10.06,-186.3151
16/03/2020,17,2.5,2.5,-161.8179
16/03/2020,18,2.5,2.5,-239.3159
16/03/2020,19,2.5,2.5,-336.2057
16/03/2020,20,-61.21,-61.21,-756.0409
16/03/2020,21,-11.21,-11.21,-540.525
16/03/2020,22,2.5,2.5,-228.7544
16/03/2020,23,41.75,41.75,337.3099
16/03/2020,24,41.5,41.5,605.5087
16/03/2020,25,41.5,41.5,252.0256
16/03/2020,26,40.95,40.95,17.0545
16/03/2020,27,40.95,40.95,116.3899
16/03/2020,28,2.5,2.5,-120.7796
16/03/2020,29,41.5,41.5,387.8593
16/03/2020,30,2.5,2.5,-68.4169
16/03/2020,31,2.5,2.5,-348.5738
16/03/2020,32,2.5,2.5,-362.8781
16/03/2020,33,20.48294,20.48294,5.0774
16/03/2020,34,34,34,320.7551
16/03/2020,35,40.95,40.95,47.5201
16/03/2020,36,2.5,2.5,-152.4972
16/03/2020,37,48.5,48.5,84.0984
16/03/2020,38,49,49,189.898
16/03/2020,39,2.5,2.5,-396.5259
16/03/2020,40,2.5,2.5,-369.6585
16/03/2020,41,2,2,-196.9212
16/03/2020,42,2.1,2.1,-371.8744
16/03/2020,43,15.8,15.8,-22.0981
16/03/2020,44,7.5,7.5,-71.0732
16/03/2020,45,42.5,42.5,82.664
16/03/2020,46,42.5,42.5,202.5463
16/03/2020,47,7.27095,7.27095,-563.814
16/03/2020,48,5,5,-547.8604
17/03/2020,1,14.49,14.49,-214.7361
17/03/2020,2,42.5,42.5,16.496
17/03/2020,3,42.5,42.5,19.5289
17/03/2020,4,19.66,19.66,-131.3571
17/03/2020,5,30,30,-8.87
17/03/2020,6,2.5,2.5,-257.2204
17/03/2020,7,21.28,21.28,-166.8276
17/03/2020,8,2.1,2.1,-236.839
17/03/2020,9,19.22,19.22,-155.9091
17/03/2020,10,19.93,19.93,-226.6918
17/03/2020,11,2.5,2.5,-107.9941
17/03/2020,12,32.61,32.61,32.1117
17/03/2020,13,2,2,-81.85
17/03/2020,14,22,22,-178.5548
17/03/2020,15,1.95,1.95,-267.3818
17/03/2020,16,42,42,186.0664
17/03/2020,17,41.9,41.9,154.3112
17/03/2020,18,42,42,163.8277
17/03/2020,19,41.9,41.9,23.1397
17/03/2020,20,5.05,5.05,-270.431
17/03/2020,21,15,15,-75.839
17/03/2020,22,42,42,219.2787
17/03/2020,23,41.9,41.9,46.2569
17/03/2020,24,4.50618,4.50618,-123.6138
17/03/2020,25,1.95,1.95,-360.7429
17/03/2020,26,1.95,1.95,-472.2232
17/03/2020,27,5,5,-73.4643
17/03/2020,28,42,42,241.2123
17/03/2020,29,42,42,422.6094
17/03/2020,30,42,42,455.8943
17/03/2020,31,42,42,652.261
17/03/2020,32,43.85,43.85,734.0569
17/03/2020,33,44.5,44.5,713.1913
17/03/2020,34,49.5,49.5,710.0485
17/03/2020,35,40.45,40.45,28.9191
17/03/2020,36,2.1,2.1,-103.1329
17/03/2020,37,15.7,15.7,-35.8173
17/03/2020,38,49.25,49.25,198.292
17/03/2020,39,49.25,49.25,198.9889
17/03/2020,40,49.25,49.25,173.2731
17/03/2020,41,49.25,49.25,104.8784
17/03/2020,42,45,45,142.4755
17/03/2020,43,42.95,42.95,14.3619
17/03/2020,44,21.53,21.53,-37.4169
17/03/2020,45,18.75,18.75,-185.7754
17/03/2020,46,18.75,18.75,-200.0865
17/03/2020,47,18.36,18.36,-1.2899
17/03/2020,48,16.88,16.88,-304.8157
18/03/2020,1,15.73,15.73,-443.8373
18/03/2020,2,17.27,17.27,-235.0506
18/03/2020,3,16.47,16.47,-141.531
18/03/2020,4,22.24,22.24,-146.757
18/03/2020,5,22.17,22.17,-229.2125
18/03/2020,6,17.24,17.24,-85.5508
18/03/2020,7,42.5,42.5,170.3701
18/03/2020,8,17.2,17.2,-36.8196
18/03/2020,9,25.35,25.35,-32.3179
18/03/2020,10,40.5,40.5,56.2158
18/03/2020,11,42.95,42.95,81.9362
18/03/2020,12,42.95,42.95,113.2031
18/03/2020,13,24.31,24.31,-30.6053
18/03/2020,14,1.95,1.95,-483.9297
18/03/2020,15,2,2,-705.7655
18/03/2020,16,5,5,-346.8573
18/03/2020,17,43,43,140.8847
18/03/2020,18,43,43,243.186
18/03/2020,19,65.6,65.6,556.7631
18/03/2020,20,44.95,44.95,457.3512
18/03/2020,21,44.95,44.95,384.596
18/03/2020,22,15.7,15.7,-33.7842
18/03/2020,23,44.95,44.95,223.6599
18/03/2020,24,44.95,44.95,302.4955
18/03/2020,25,44.95,44.95,327.4013
18/03/2020,26,44.95,44.95,333.1411
18/03/2020,27,44.95,44.95,342.7439
18/03/2020,28,43.43,43.43,107.7988
18/03/2020,29,35.69,35.69,-36.0478
18/03/2020,30,8.01,8.01,-210.5191
18/03/2020,31,43.35,43.35,39.0224
18/03/2020,32,46,46,398.7416
18/03/2020,33,49.49,49.49,230.3773
18/03/2020,34,49.49,49.49,304.7196
18/03/2020,35,58,58,542.4188
18/03/2020,36,58,58,240.0733
18/03/2020,37,58,58,325.4322
18/03/2020,38,58,58,444.9166
18/03/2020,39,58,58,386.8206
18/03/2020,40,15.99,15.99,-8.6917
18/03/2020,41,58,58,176.9175
18/03/2020,42,8.01,8.01,-195.7585
18/03/2020,43,35,35,4.7598
18/03/2020,44,41.98825,41.98825,249.7119
18/03/2020,45,43.35,43.35,516.9795
18/03/2020,46,41,41,204.4807
18/03/2020,47,40.5,40.5,117.2608
18/03/2020,48,40.5,40.5,81.9569
19/03/2020,1,40.5,40.5,104.1986
19/03/2020,2,40.5,40.5,138.6085
19/03/2020,3,40,40,29.703
19/03/2020,4,16,16,-229.1265
19/03/2020,5,16,16,-364.9
19/03/2020,6,16,16,-346.575
19/03/2020,7,16,16,-378.3459
19/03/2020,8,16,16,-262.1782
19/03/2020,9,22.86,22.86,-204.3969
19/03/2020,10,24.64,24.64,-143.0832
19/03/2020,11,1.95,1.95,-46.1242
19/03/2020,12,1.95,1.95,-129.4674
19/03/2020,13,0,0,-406.3084
19/03/2020,14,0,0,-261.5184
19/03/2020,15,0,0,-399.2803
19/03/2020,16,0,0,-356.7049
19/03/2020,17,17,17,-21.2203
19/03/2020,18,66,66,144.3237
19/03/2020,19,65,65,69.8251
19/03/2020,20,66,66,169.9846
19/03/2020,21,65,65,85.3183
19/03/2020,22,65,65,84.9394
19/03/2020,23,65,65,112.2394
19/03/2020,24,65,65,97.8405
19/03/2020,25,105,105,263.8381
19/03/2020,26,17.02,17.02,-28.3152
19/03/2020,27,65,65,42.9505
19/03/2020,28,17.02,17.02,-152.2596
19/03/2020,29,17.1,17.1,-216.5295
19/03/2020,30,17.24,17.24,-147.2352
19/03/2020,31,17.24,17.24,-239.2576
19/03/2020,32,17.24,17.24,-150.4586
19/03/2020,33,17.4,17.4,-265.9166
19/03/2020,34,17.76,17.76,-174.3134
19/03/2020,35,17.76,17.76,-125.0528
19/03/2020,36,17.9,17.9,-86.7083
19/03/2020,37,128.39,128.39,12.1058
19/03/2020,38,127.99,127.99,97.6238
19/03/2020,39,127.99,127.99,157.1575
19/03/2020,40,18,18,-145.067
19/03/2020,41,18,18,-237.9043
19/03/2020,42,17.9,17.9,-444.4916
19/03/2020,43,0,0,-594.3302
19/03/2020,44,18,18,-392.0454
19/03/2020,45,41.75,41.75,14.6182
19/03/2020,46,41.75,41.75,48.3102
19/03/2020,47,40.75,40.75,37.4207
19/03/2020,48,18,18,-39.6788
20/03/2020,1,16.55,16.55,-106.2135
20/03/2020,2,17.9,17.9,-93.0496
20/03/2020,3,17.9,17.9,-121.6585
20/03/2020,4,17.9,17.9,-104.8587
20/03/2020,5,17.9,17.9,-132.5471
20/03/2020,6,17.85,17.85,-251.9054
20/03/2020,7,17.9,17.9,-149.7347
20/03/2020,8,17.9,17.9,-252.657
20/03/2020,9,18,18,-185.0521
20/03/2020,10,17,17,-288.556
20/03/2020,11,18,18,-89.2395
20/03/2020,12,18,18,-212.7883
20/03/2020,13,17.99488,17.99488,-389.5517
20/03/2020,14,17.9,17.9,-590.7434
20/03/2020,15,17.85,17.85,-814.1238
20/03/2020,16,17.9,17.9,-662.0893
20/03/2020,17,18,18,-235.3606
20/03/2020,18,18,18,-303.965
20/03/2020,19,18,18,-357.647
20/03/2020,20,18,18,-629.7257
20/03/2020,21,18,18,-567.3849
20/03/2020,22,18,18,-545.2487
20/03/2020,23,18,18,-224.3812
20/03/2020,24,18,18,-156.1488
20/03/2020,25,18.5,18.5,-64.1903
20/03/2020,26,39.69,39.69,45.925
20/03/2020,27,39.5,39.5,54.2161
20/03/2020,28,39.5,39.5,85.7389
20/03/2020,29,39.5,39.5,38.8329
20/03/2020,30,18,18,-93.5415
20/03/2020,31,39.49,39.49,67.5584
20/03/2020,32,18.55,18.55,-24.1166
20/03/2020,33,18,18,-402.993
20/03/2020,34,18,18,-391.6229
20/03/2020,35,18,18,-496.7089
20/03/2020,36,18.55,18.55,-185.452
20/03/2020,37,18.55,18.55,-9.0626
20/03/2020,38,43.75,43.75,162.4785
20/03/2020,39,47.5,47.5,231.6875
20/03/2020,40,18.55,18.55,-43.4417
20/03/2020,41,18.55,18.55,-244.6767
20/03/2020,42,18,18,-410.6436
20/03/2020,43,18,18,-540.4521
20/03/2020,44,16.1,16.1,-452.5877
20/03/2020,45,16.1,16.1,-370.7053
20/03/2020,46,40.75,40.75,14.6803
20/03/2020,47,12.33,12.33,-330.3475
20/03/2020,48,12.67,12.67,-376.3523
21/03/2020,1,6.44,6.44,-525.7684
21/03/2020,2,9.94,9.94,-101.2242
21/03/2020,3,40,40,157.2146
21/03/2020,4,40,40,25.5346
21/03/2020,5,6.13,6.13,-156.229
21/03/2020,6,40,40,70.3136
21/03/2020,7,40.75,40.75,321.6126
21/03/2020,8,40,40,173.0728
21/03/2020,9,39.95,39.95,92.2453
21/03/2020,10,39.95,39.95,33.1777
21/03/2020,11,5.03008,5.03008,-31.5651
21/03/2020,12,5.03008,5.03008,-22.4215
21/03/2020,13,39.95,39.95,88.8315
21/03/2020,14,7.76,7.76,-58.4081
21/03/2020,15,40,40,199.7786
21/03/2020,16,10.17,10.17,-203.2736
21/03/2020,17,3.42,3.42,-332.5795
21/03/2020,18,3,3,-355.1284
21/03/2020,19,3,3,-390.2188
21/03/2020,20,2.5,2.5,-501.8694
21/03/2020,21,.5,.5,-973.1657
21/03/2020,22,.09,.09,-956.5975
21/03/2020,23,.09,.09,-767.6082
21/03/2020,24,.09,.09,-727.1861
21/03/2020,25,.68,.68,-626.0253
21/03/2020,26,1.93,1.93,-418.4133
21/03/2020,27,0,0,-310.7176
21/03/2020,28,0,0,-416.1978
21/03/2020,29,2.21,2.21,-259.7946
21/03/2020,30,2.38,2.38,-251.0515
21/03/2020,31,4.58,4.58,-95.8957
21/03/2020,32,3.58,3.58,-145.9688
21/03/2020,33,42,42,401.8268
21/03/2020,34,43,43,653.2132
21/03/2020,35,43.75,43.75,583.2683
21/03/2020,36,46,46,820.7135
21/03/2020,37,52,52,688.6746
21/03/2020,38,53,53,1143.982
21/03/2020,39,53,53,1004.2188
21/03/2020,40,46.5,46.5,542.5244
21/03/2020,41,46,46,271.5628
21/03/2020,42,46,46,23.1652
21/03/2020,43,12.24,12.24,-12.2866
21/03/2020,44,10.78,10.78,-101.6283
21/03/2020,45,43.5,43.5,138.3702
21/03/2020,46,43.5,43.5,177.43
21/03/2020,47,7.07,7.07,-314.8591
21/03/2020,48,13.54,13.54,-121.837
22/03/2020,1,40,40,48.6233
22/03/2020,2,41,41,381.6939
22/03/2020,3,41,41,308.8507
22/03/2020,4,41,41,116.3914
22/03/2020,5,40,40,193.825
22/03/2020,6,41.9,41.9,209.3834
22/03/2020,7,41.9,41.9,249.4447
22/03/2020,8,41.9,41.9,134.6167
22/03/2020,9,41.9,41.9,43.3658
22/03/2020,10,42.5,42.5,105.8781
22/03/2020,11,43,43,661.6615
22/03/2020,12,42.5,42.5,442.899
22/03/2020,13,42.5,42.5,212.615
22/03/2020,14,42.5,42.5,351.6277
22/03/2020,15,42.5,42.5,277.6757
22/03/2020,16,42.25,42.25,211.9942
22/03/2020,17,26.85,26.85,19.8888
22/03/2020,18,6.52,6.52,-173.091
22/03/2020,19,6.16,6.16,-21.1308
22/03/2020,20,3.3,3.3,-426.2189
22/03/2020,21,.89,.89,-331.2299
22/03/2020,22,2.5,2.5,-182.0769
22/03/2020,23,2.5,2.5,-92.9388
22/03/2020,24,2.5,2.5,-112.4282
22/03/2020,25,41.9,41.9,19.3394
22/03/2020,26,41.9,41.9,150.1779
22/03/2020,27,41.9,41.9,113.6689
22/03/2020,28,2.5,2.5,-73.5572
22/03/2020,29,1.95,1.95,-293.941
22/03/2020,30,1.95,1.95,-397.4278
22/03/2020,31,2,2,-489.934
22/03/2020,32,1.95,1.95,-439.0361
22/03/2020,33,3.55,3.55,-214.3372
22/03/2020,34,3.7,3.7,-95.0588
22/03/2020,35,3.75,3.75,-347.4989
22/03/2020,36,3.75,3.75,-115.9396
22/03/2020,37,29.03742,29.03742,-14.3968
22/03/2020,38,55,55,229.0157
22/03/2020,39,53,53,155.2073
22/03/2020,40,4.1,4.1,-106.4089
22/03/2020,41,3.65,3.65,-411.7255
22/03/2020,42,3.2,3.2,-310.1361
22/03/2020,43,4.05,4.05,-402.3761
22/03/2020,44,11.85,11.85,-149.818
22/03/2020,45,8.02,8.02,-262.3749
22/03/2020,46,9.39,9.39,-170.7501
22/03/2020,47,9.75006,9.75006,-126.3258
22/03/2020,48,10.1,10.1,-72.3124
23/03/2020,1,6.24,6.24,-283.9717
23/03/2020,2,7.03006,7.03006,-73.4426
23/03/2020,3,7.3,7.3,-182.0054
23/03/2020,4,5.33013,5.33013,-581.5647
23/03/2020,5,2.5,2.5,-704.2954
23/03/2020,6,5.58,5.58,-372.0956
23/03/2020,7,4.72,4.72,-493.6028
23/03/2020,8,4.72,4.72,-472.9717
23/03/2020,9,15.92,15.92,-368.8748
23/03/2020,10,15.88,15.88,-267.1556
23/03/2020,11,16.21,16.21,-45.4327
23/03/2020,12,16.05,16.05,-186.0191
23/03/2020,13,30,30,-10.5886
23/03/2020,14,18.83,18.83,-213.8042
23/03/2020,15,1.95,1.95,-205.5593
23/03/2020,16,1.95,1.95,-486.9994
23/03/2020,17,2.1,2.1,-431.1513
23/03/2020,18,3.85,3.85,-563.3403
23/03/2020,19,4.1,4.1,-352.9621
23/03/2020,20,4.1,4.1,-77.3732
23/03/2020,21,8.03,8.03,-20.4279
23/03/2020,22,4.1,4.1,-183.1537
23/03/2020,23,4.1,4.1,-425.0452
23/03/2020,24,20.65,20.65,-447.0031
23/03/2020,25,22.31,22.31,-70.2458
23/03/2020,26,41,41,211.5863
23/03/2020,27,40,40,18.1358
23/03/2020,28,16,16,-262.7056
23/03/2020,29,16,16,-353.5333
23/03/2020,30,23.15,23.15,-199.0453
23/03/2020,31,40,40,295.8141
23/03/2020,32,14.52,14.52,-40.7717
23/03/2020,33,40,40,114.2276
23/03/2020,34,41,41,298.1117
23/03/2020,35,41.9,41.9,178.7927
23/03/2020,36,49,49,378.3214
23/03/2020,37,50,50,466.6433
23/03/2020,38,50,50,539.5818
