,local_datetime,recordType,bmUnitID,bMUnitType,leadPartyName,ngcBMUnitName,settlementDate,settlementPeriod,timeFrom,pnLevelFrom,timeTo,pnLevelTo,activeFlag,qpnLevelFrom,qpnLevelTo,melLevelFrom,melLevelTo,milLevelFrom,milLevelTo,bidOfferAcceptanceNumber,acceptanceTime,deemedBidOfferFlag,soFlag,storProviderFlag,rrInstructionFlag,rrScheduleFlag,bidOfferLevelFrom,bidOfferLevelTo
4304,2022-03-19 13:00:00+00:00,MEL,T_WTMSO-1,T,Westermost Rough Limited,WTMSO-1,2022-03-19,27,2022-03-19 13:00:00,,2022-03-19 13:30:00,,Y,,,192.000,192.000,,,,,,,,,,,
4305,2022-03-19 13:00:00+00:00,MEL,T_WYLF-1,T,NDA,WYLF-1,2022-03-19,27,2022-03-19 13:00:00,,2022-03-19 13:30:00,,Y,,,0.000,0.000,,,,,,,,,,,
4306,2022-03-19 13:00:00+00:00,MEL,T_WYLF-2,T,NDA,WYLF-2,2022-03-19,27,2022-03-19 13:00:00,,2022-03-19 13:30:00,,Y,,,0.000,0.000,,,,,,,,,,,
4307,2022-03-19 13:00:00+00:00,MEL,T_WYLF-3,T,NDA,WYLF-3,2022-03-19,27,2022-03-19 13:00:00,,2022-03-19 13:30:00,,Y,,,0.000,0.000,,,,,,,,,,,
4308,2022-03-19 13:00:00+00:00,MEL,T_WYLF-4,T,NDA,WYLF-4,2022-03-19,27,2022-03-19 13:00:00,,2022-03-19 13:30:00,,Y,,,0.000,0.000,,,,,,,,,,,
4309,2022-03-19 13:00:00+00:00,MEL,T__KYELT003,T,AXPO UK LIMITED,TRMFD-1,2022-03-19,27,2022-03-19 13:00:00,,2022-03-19 13:30:00,,Y,,,2.000,2.000,,,,,,,,,,,
4310,2022-03-19 13:00:00+00:00,MEL,T__MYELT001,T,Marble Power Limited,RHAMD-1,2022-03-19,27,2022-03-19 13:00:00,,2022-03-19 13:30:00,,Y,,,0.000,0.000,,,,,,,,,,,
4311,2022-03-19 13:00:00+00:00,MEL,V__AENEL001,V,Enel X UK Limited,AG-ENX00A,2022-03-19,27,2022-03-19 13:00:00,,2022-03-19 13:30:00,,Y,,,0.000,0.000,,,,,,,,,,,
4312,2022-03-19 13:00:00+00:00,MEL,V__BADEL001,V,Adela Energy Ltd,AG-ADL00B,2022-03-19,27,2022-03-19 13:00:00,,2022-03-19 13:30:00,,Y,,,0.000,0.000,,,,,,,,,,,
4313,2022-03-19 13:00:00+00:00,MEL,V__BCEND002,V,Centrica Business Solutions UK,AG-CBS04B,2022-03-19,27,2022-03-19 13:00:00,,2022-03-19 13:02:00,,Y,,,10.000,10.000,,,,,,,,,,,
4314,2022-03-19 13:00:00+00:00,MEL,V__BCEND002,V,Centrica Business Solutions UK,AG-CBS04B,2022-03-19,27,2022-03-19 13:02:00,,2022-03-19 13:03:00,,Y,,,10.000,10.000,,,,,,,,,,,
4315,2022-03-19 13:00:00+00:00,MEL,V__BCEND002,V,Centrica Business Solutions UK,AG-CBS04B,2022-03-19,27,2022-03-19 13:03:00,,2022-03-19 13:12:00,,Y,,,10.000,10.000,,,,,,,,,,,
4316,2022-03-19 13:00:00+00:00,MEL,V__BCEND002,V,Centrica Business Solutions UK,AG-CBS04B,2022-03-19,27,2022-03-19 13:12:00,,2022-03-19 13:22:00,,Y,,,10.000,10.000,,,,,,,,,,,
4317,2022-03-19 13:00:00+00:00,MEL,V__BCEND002,V,Centrica Business Solutions UK,AG-CBS04B,2022-03-19,27,2022-03-19 13:22:00,,2022-03-19 13:30:00,,Y,,,10.000,10.000,,,,,,,,,,,
4318,2022-03-19 13:00:00+00:00,MEL,V__BEROV001,V,Erova Energy Limited,ERV00B,2022-03-19,27,2022-03-19 13:00:00,,2022-03-19 13:30:00,,Y,,,10.000,10.000,,,,,,,,,,,
4319,2022-03-19 13:00:00+00:00,MEL,V__BFLEX002,V,Flexitricity Limited,AG-FLX08B,2022-03-19,27,2022-03-19 13:00:00,,2022-03-19 13:30:00,,Y,,,0.000,0.000,,,,,,,,,,,
4320,2022-03-19 13:00:00+00:00,MEL,V__BGAZP001,V,GAZPROM MARKETING & TRADING LD,AG-GZP06B,2022-03-19,27,2022-03-19 13:00:00,,2022-03-19 13:30:00,,Y,,,0.000,0.000,,,,,,,,,,,
4321,2022-03-19 13:00:00+00:00,MEL,V__BGBLO001,V,GridBeyond Limited,AG-GBL01B,2022-03-19,27,2022-03-19 13:00:00,,2022-03-19 13:30:00,,Y,,,0.000,0.000,,,,,,,,,,,
4322,2022-03-19 13:00:00+00:00,MEL,V__EADEL001,V,Adela Energy Ltd,AG-ADL03E,2022-03-19,27,2022-03-19 13:00:00,,2022-03-19 13:30:00,,Y,,,0.000,0.000,,,,,,,,,,,
4323,2022-03-19 13:00:00+00:00,MEL,V__EFLEX001,V,Flexitricity Limited,AG-FLX04E,2022-03-19,27,2022-03-19 13:00:00,,2022-03-19 13:30:00,,Y,,,0.000,0.000,,,,,,,,,,,
4324,2022-03-19 13:00:00+00:00,MEL,V__EGAZP001,V,GAZPROM MARKETING & TRADING LD,AG-GZP05E,2022-03-19,27,2022-03-19 13:00:00,,2022-03-19 13:30:00,,Y,,,2.000,2.000,,,,,,,,,,,
4325,2022-03-19 13:00:00+00:00,MEL,V__GADEL001,V,Adela Energy Ltd,AG-ADL02G,2022-03-19,27,2022-03-19 13:00:00,,2022-03-19 13:30:00,,Y,,,0.000,0.000,,,,,,,,,,,
4326,2022-03-19 13:00:00+00:00,MEL,V__GGAZP001,V,GAZPROM MARKETING & TRADING LD,AG-GZP07G,2022-03-19,27,2022-03-19 13:00:00,,2022-03-19 13:30:00,,Y,,,0.000,0.000,,,,,,,,,,,
4327,2022-03-19 13:00:00+00:00,MEL,V__GHABI001,V,Habitat Energy Limited,AG-HEL00G,2022-03-19,27,2022-03-19 13:00:00,,2022-03-19 13:30:00,,Y,,,49.000,49.000,,,,,,,,,,,
4328,2022-03-19 13:00:00+00:00,MEL,V__HADEL001,V,Adela Energy Ltd,AG-ADL04H,2022-03-19,27,2022-03-19 13:00:00,,2022-03-19 13:30:00,,Y,,,0.000,0.000,,,,,,,,,,,
4329,2022-03-19 13:00:00+00:00,MEL,V__HADEL002,V,Adela Energy Ltd,AG-ADL05H,2022-03-19,27,2022-03-19 13:00:00,,2022-03-19 13:30:00,,Y,,,0.000,0.000,,,,,,,,,,,
4330,2022-03-19 13:00:00+00:00,MEL,V__HHABI001,V,Habitat Energy Limited,AG-HEL01H,2022-03-19,27,2022-03-19 13:00:00,,2022-03-19 13:02:00,,Y,,,15.000,15.000,,,,,,,,,,,
4331,2022-03-19 13:00:00+00:00,MEL,V__HHABI001,V,Habitat Energy Limited,AG-HEL01H,2022-03-19,27,2022-03-19 13:02:00,,2022-03-19 13:30:00,,Y,,,15.000,15.000,,,,,,,,,,,
4332,2022-03-19 13:00:00+00:00,MEL,V__KGAZP001,V,GAZPROM MARKETING & TRADING LD,AG-GZP03K,2022-03-19,27,2022-03-19 13:00:00,,2022-03-19 13:30:00,,Y,,,0.000,0.000,,,,,,,,,,,
4333,2022-03-19 13:00:00+00:00,MEL,V__KGAZP002,V,GAZPROM MARKETING & TRADING LD,AG-GZP04K,2022-03-19,27,2022-03-19 13:00:00,,2022-03-19 13:30:00,,Y,,,15.000,15.000,,,,,,,,,,,
4334,2022-03-19 13:00:00+00:00,MEL,V__LCEND001,V,Centrica Business Solutions UK,AG-CBS02L,2022-03-19,27,2022-03-19 13:00:00,,2022-03-19 13:30:00,,Y,,,0.000,0.000,,,,,,,,,,,
4335,2022-03-19 13:00:00+00:00,MEL,V__LFLEX001,V,Flexitricity Limited,AG-FLX00L,2022-03-19,27,2022-03-19 13:00:00,,2022-03-19 13:30:00,,Y,,,3.000,3.000,,,,,,,,,,,
4336,2022-03-19 13:00:00+00:00,MEL,V__MADEL001,V,Adela Energy Ltd,AG-ADL01M,2022-03-19,27,2022-03-19 13:00:00,,2022-03-19 13:30:00,,Y,,,0.000,0.000,,,,,,,,,,,
4337,2022-03-19 13:00:00+00:00,MEL,V__MCEND002,V,Centrica Business Solutions UK,CBSDIS03M,2022-03-19,27,2022-03-19 13:00:00,,2022-03-19 13:30:00,,Y,,,0.000,0.000,,,,,,,,,,,
4338,2022-03-19 13:00:00+00:00,MEL,V__MEROV001,V,Erova Energy Limited,AG-ERV01M,2022-03-19,27,2022-03-19 13:00:00,,2022-03-19 13:30:00,,Y,,,0.000,0.000,,,,,,,,,,,
4339,2022-03-19 13:00:00+00:00,MEL,V__MFLEX001,V,Flexitricity Limited,AG-FLX06M,2022-03-19,27,2022-03-19 13:00:00,,2022-03-19 13:30:00,,Y,,,0.000,0.000,,,,,,,,,,,
4340,2022-03-19 13:00:00+00:00,MEL,V__MGAZP001,V,GAZPROM MARKETING & TRADING LD,AG-GZP08M,2022-03-19,27,2022-03-19 13:00:00,,2022-03-19 13:30:00,,Y,,,0.000,0.000,,,,,,,,,,,
4341,2022-03-19 13:00:00+00:00,MEL,V__NFLEX001,V,Flexitricity Limited,AG-FLX02N,2022-03-19,27,2022-03-19 13:00:00,,2022-03-19 13:30:00,,Y,,,0.000,0.000,,,,,,,,,,,
4342,2022-03-19 13:00:00+00:00,MEL,V__NFLEX002,V,Flexitricity Limited,AG-FLX07N,2022-03-19,27,2022-03-19 13:00:00,,2022-03-19 13:30:00,,Y,,,0.000,0.000,,,,,,,,,,,
4343,2022-03-19 13:00:00+00:00,MEL,V__PFLEX001,V,Flexitricity Limited,AG-FLX01P,2022-03-19,27,2022-03-19 13:00:00,,2022-03-19 13:30:00,,Y,,,0.000,0.000,,,,,,,,,,,
4344,2022-03-19 13:00:00+00:00,MIL,2__AANGE001,S,Limejump Energy Limited,AG-ALIM02,2022-03-19,27,2022-03-19 13:00:00,,2022-03-19 13:30:00,,Y,,,,,0.000,0.000,,,,,,,,,
4345,2022-03-19 13:00:00+00:00,MIL,2__AANGE002,S,Limejump Energy Limited,AG-ALIM03,2022-03-19,27,2022-03-19 13:00:00,,2022-03-19 13:30:00,,Y,,,,,0.000,0.000,,,,,,,,,
4346,2022-03-19 13:00:00+00:00,MIL,2__ABGAS000,G,British Gas Trading Ltd,EAS-BGS01,2022-03-19,27,2022-03-19 13:00:00,,2022-03-19 13:30:00,,Y,,,,,0.000,0.000,,,,,,,,,
4347,2022-03-19 13:00:00+00:00,MIL,2__ABIZZ000,G,British Gas Trading Ltd,EAS-BIZ01,2022-03-19,27,2022-03-19 13:00:00,,2022-03-19 13:30:00,,Y,,,,,0.000,0.000,,,,,,,,,
4348,2022-03-19 13:00:00+00:00,MIL,2__ACNDL001,S,NEAS Energy Ltd.,PETDG-1,2022-03-19,27,2022-03-19 13:00:00,,2022-03-19 13:30:00,,Y,,,,,0.000,0.000,,,,,,,,,
4349,2022-03-19 13:00:00+00:00,MIL,2__AECOT003,S,The Renewable Energy Co Ltd,AG-AECO01,2022-03-19,27,2022-03-19 13:00:00,,2022-03-19 13:30:00,,Y,,,,,0.000,0.000,,,,,,,,,
4350,2022-03-19 13:00:00+00:00,MIL,2__AEDFE000,G,EDF Energy Customers Ltd,EAS-EDF01,2022-03-19,27,2022-03-19 13:00:00,,2022-03-19 13:30:00,,Y,,,,,0.000,0.000,,,,,,,,,
4351,2022-03-19 13:00:00+00:00,MIL,2__AEDIR000,G,British Gas Trading Ltd,EAS-EDR01,2022-03-19,27,2022-03-19 13:00:00,,2022-03-19 13:30:00,,Y,,,,,0.000,0.000,,,,,,,,,
4352,2022-03-19 13:00:00+00:00,MIL,2__AEELC000,G,E.ON Energy Solutions Limited,EAS-EAS01,2022-03-19,27,2022-03-19 13:00:00,,2022-03-19 13:30:00,,Y,,,,,0.000,0.000,,,,,,,,,
4353,2022-03-19 13:00:00+00:00,MIL,2__AEENG000,G,E.ON Energy Solutions Limited,EAS-EST01,2022-03-19,27,2022-03-19 13:00:00,,2022-03-19 13:30:00,,Y,,,,,0.000,0.000,,,,,,,,,
4354,2022-03-19 13:00:00+00:00,MIL,2__AEMEB000,G,E.ON Energy Solutions Limited,EAS-PGE01,2022-03-19,27,2022-03-19 13:00:00,,2022-03-19 13:30:00,,Y,,,,,0.000,0.000,,,,,,,,,
4355,2022-03-19 13:00:00+00:00,MIL,2__AENRD000,G,British Gas Trading Ltd,EAS-ENR01,2022-03-19,27,2022-03-19 13:00:00,,2022-03-19 13:30:00,,Y,,,,,0.000,0.000,,,,,,,,,
4356,2022-03-19 13:00:00+00:00,MIL,2__AFLEX001,S,Flexitricity Limited,AG-AFLX01,2022-03-19,27,2022-03-19 13:00:00,,2022-03-19 13:30:00,,Y,,,,,0.000,0.000,,,,,,,,,
4357,2022-03-19 13:00:00+00:00,MIL,2__AFLEX002,S,Flexitricity Limited,AG-AFLX02,2022-03-19,27,2022-03-19 13:00:00,,2022-03-19 13:30:00,,Y,,,,,0.000,0.000,,,,,,,,,
4358,2022-03-19 13:00:00+00:00,MIL,2__AFLEX003,S,Flexitricity Limited,AG-AFLX03,2022-03-19,27,2022-03-19 13:00:00,,2022-03-19 13:30:00,,Y,,,,,0.000,0.000,,,,,,,,,
4359,2022-03-19 13:00:00+00:00,MIL,2__AFLEX004,S,Flexitricity Limited,AG-AFLX04,2022-03-19,27,2022-03-19 13:00:00,,2022-03-19 13:30:00,,Y,,,,,0.000,0.000,,,,,,,,,
4360,2022-03-19 13:00:00+00:00,MIL,2__AFLEX005,S,Flexitricity Limited,AG-AFLX05,2022-03-19,27,2022-03-19 13:00:00,,2022-03-19 13:30:00,,Y,,,,,0.000,0.000,,,,,,,,,
4361,2022-03-19 13:00:00+00:00,MIL,2__AHAVE000,G,Drax Energy Solutions Limited,EAS-HVN01,2022-03-19,27,2022-03-19 13:00:00,,2022-03-19 13:30:00,,Y,,,,,0.000,0.000,,,,,,,,,
4362,2022-03-19 13:00:00+00:00,MIL,2__AHPOW000,G,Drax Energy Solutions Limited,EAS-HPW01,2022-03-19,27,2022-03-19 13:00:00,,2022-03-19 13:30:00,,Y,,,,,0.000,0.000,,,,,,,,,
4363,2022-03-19 13:00:00+00:00,MIL,2__AHYDE000,G,OVO Electricity Ltd,EAS-SSE01,2022-03-19,27,2022-03-19 13:00:00,,2022-03-19 13:30:00,,Y,,,,,0.000,0.000,,,,,,,,,
4364,2022-03-19 13:00:00+00:00,MIL,2__AIMPO000,G,SSE Energy Supply Limited,EAS-ATL01,2022-03-19,27,2022-03-19 13:00:00,,2022-03-19 13:30:00,,Y,,,,,0.000,0.000,,,,,,,,,
4365,2022-03-19 13:00:00+00:00,MIL,2__ALOND000,G,EDF Energy Customers Ltd,EAS-LON01,2022-03-19,27,2022-03-19 13:00:00,,2022-03-19 13:30:00,,Y,,,,,0.000,0.000,,,,,,,,,
4366,2022-03-19 13:00:00+00:00,MIL,2__ALOND001,S,EDF Energy Customers Ltd,AG-AEDF01,2022-03-19,27,2022-03-19 13:00:00,,2022-03-19 13:30:00,,Y,,,,,0.000,0.000,,,,,,,,,
4367,2022-03-19 13:00:00+00:00,MIL,2__ALOND002,S,EDF Energy Customers Ltd,AG-AEDF02,2022-03-19,27,2022-03-19 13:00:00,,2022-03-19 13:30:00,,Y,,,,,-39.000,-39.000,,,,,,,,,
4368,2022-03-19 13:00:00+00:00,MIL,2__ANATP000,G,Npower Commercial Gas Limited,EAS-NPE01,2022-03-19,27,2022-03-19 13:00:00,,2022-03-19 13:30:00,,Y,,,,,0.000,0.000,,,,,,,,,
4369,2022-03-19 13:00:00+00:00,MIL,2__ANORW000,G,E.ON Energy Solutions Limited,EAS-NWP01,2022-03-19,27,2022-03-19 13:00:00,,2022-03-19 13:30:00,,Y,,,,,0.000,0.000,,,,,,,,,
4370,2022-03-19 13:00:00+00:00,MIL,2__AOGAS000,G,British Gas Trading Ltd,EAS-OGA01,2022-03-19,27,2022-03-19 13:00:00,,2022-03-19 13:30:00,,Y,,,,,0.000,0.000,,,,,,,,,
4371,2022-03-19 13:00:00+00:00,MIL,2__APGEN000,G,E.ON UK plc,EAS-PGU01,2022-03-19,27,2022-03-19 13:00:00,,2022-03-19 13:30:00,,Y,,,,,0.000,0.000,,,,,,,,,
4372,2022-03-19 13:00:00+00:00,MIL,2__ARWED000,G,ENGIE Power Limited,EAS-GDF01,2022-03-19,27,2022-03-19 13:00:00,,2022-03-19 13:30:00,,Y,,,,,-158.000,-158.000,,,,,,,,,
4373,2022-03-19 13:00:00+00:00,MIL,2__ASEEB000,G,EDF Energy Customers Ltd,EAS-SEE01,2022-03-19,27,2022-03-19 13:00:00,,2022-03-19 13:30:00,,Y,,,,,-60.000,-60.000,,,,,,,,,
4374,2022-03-19 13:00:00+00:00,MIL,2__ASMAR000,G,Smartestenergy Limited,EAS-SEL01,2022-03-19,27,2022-03-19 13:00:00,,2022-03-19 13:30:00,,Y,,,,,0.000,0.000,,,,,,,,,
4375,2022-03-19 13:00:00+00:00,MIL,2__ASOUT000,G,OVO Electricity Ltd,EAS-STH01,2022-03-19,27,2022-03-19 13:00:00,,2022-03-19 13:30:00,,Y,,,,,0.000,0.000,,,,,,,,,
4376,2022-03-19 13:00:00+00:00,MIL,2__ASPOW000,G,SP Energy Retail Ltd,EAS-SPC01,2022-03-19,27,2022-03-19 13:00:00,,2022-03-19 13:30:00,,Y,,,,,0.000,0.000,,,,,,,,,
4377,2022-03-19 13:00:00+00:00,MIL,2__ASTAT001,S,Statkraft Markets Gmbh,AG-ASTK01,2022-03-19,27,2022-03-19 13:00:00,,2022-03-19 13:30:00,,Y,,,,,0.000,0.000,,,,,,,,,
4378,2022-03-19 13:00:00+00:00,MIL,2__ASTAT002,S,Statkraft Markets Gmbh,AG-ASTK02,2022-03-19,27,2022-03-19 13:00:00,,2022-03-19 13:30:00,,Y,,,,,0.000,0.000,,,,,,,,,
4379,2022-03-19 13:00:00+00:00,MIL,2__ASTAT003,S,Statkraft Markets Gmbh,AG-ASTK03,2022-03-19,27,2022-03-19 13:00:00,,2022-03-19 13:30:00,,Y,,,,,0.000,0.000,,,,,,,,,
4380,2022-03-19 13:00:00+00:00,MIL,2__ASTAT004,S,Statkraft Markets Gmbh,AG-ASTK04,2022-03-19,27,2022-03-19 13:00:00,,2022-03-19 13:30:00,,Y,,,,,0.000,0.000,,,,,,,,,
4381,2022-03-19 13:00:00+00:00,MIL,2__ASTAT005,S,Statkraft Markets Gmbh,AG-ASTK05,2022-03-19,27,2022-03-19 13:00:00,,2022-03-19 13:30:00,,Y,,,,,-50.000,-50.000,,,,,,,,,
4382,2022-03-19 13:00:00+00:00,MIL,2__ASWAE000,G,OVO Electricity Ltd,EAS-SWA01,2022-03-19,27,2022-03-19 13:00:00,,2022-03-19 13:30:00,,Y,,,,,0.000,0.000,,,,,,,,,
4383,2022-03-19 13:00:00+00:00,MIL,2__ASWEB000,G,EDF Energy Customers Ltd,EAS-SWT01,2022-03-19,27,2022-03-19 13:00:00,,2022-03-19 13:30:00,,Y,,,,,0.000,0.000,,,,,,,,,
4384,2022-03-19 13:00:00+00:00,MIL,2__ATGPL000,G,TotalEnergies Gas & Power Ltd,EAS-TFE01,2022-03-19,27,2022-03-19 13:00:00,,2022-03-19 13:30:00,,Y,,,,,0.000,0.000,,,,,,,,,
4385,2022-03-19 13:00:00+00:00,MIL,2__AUKPR001,S,UK Power Reserve Limited,AG-AUKP01,2022-03-19,27,2022-03-19 13:00:00,,2022-03-19 13:30:00,,Y,,,,,0.000,0.000,,,,,,,,,
4386,2022-03-19 13:00:00+00:00,MIL,2__BANGE001,S,Limejump Energy Limited,AG-BLIM02,2022-03-19,27,2022-03-19 13:00:00,,2022-03-19 13:30:00,,Y,,,,,0.000,0.000,,,,,,,,,
4387,2022-03-19 13:00:00+00:00,MIL,2__BBGAS000,G,British Gas Trading Ltd,EMD-BGS01,2022-03-19,27,2022-03-19 13:00:00,,2022-03-19 13:30:00,,Y,,,,,0.000,0.000,,,,,,,,,
4388,2022-03-19 13:00:00+00:00,MIL,2__BBIZZ000,G,British Gas Trading Ltd,EMD-BIZ01,2022-03-19,27,2022-03-19 13:00:00,,2022-03-19 13:30:00,,Y,,,,,0.000,0.000,,,,,,,,,
4389,2022-03-19 13:00:00+00:00,MIL,2__BECOT003,S,The Renewable Energy Co Ltd,AG-REC06B,2022-03-19,27,2022-03-19 13:00:00,,2022-03-19 13:30:00,,Y,,,,,0.000,0.000,,,,,,,,,
4390,2022-03-19 13:00:00+00:00,MIL,2__BEDFE000,G,EDF Energy Customers Ltd,EMD-EDF01,2022-03-19,27,2022-03-19 13:00:00,,2022-03-19 13:30:00,,Y,,,,,0.000,0.000,,,,,,,,,
4391,2022-03-19 13:00:00+00:00,MIL,2__BEDIR000,G,British Gas Trading Ltd,EMD-EDR01,2022-03-19,27,2022-03-19 13:00:00,,2022-03-19 13:30:00,,Y,,,,,0.000,0.000,,,,,,,,,
4392,2022-03-19 13:00:00+00:00,MIL,2__BEELC000,G,E.ON Energy Solutions Limited,EMD-EAS01,2022-03-19,27,2022-03-19 13:00:00,,2022-03-19 13:30:00,,Y,,,,,0.000,0.000,,,,,,,,,
4393,2022-03-19 13:00:00+00:00,MIL,2__BEENG000,G,E.ON Energy Solutions Limited,EMD-EST01,2022-03-19,27,2022-03-19 13:00:00,,2022-03-19 13:30:00,,Y,,,,,0.000,0.000,,,,,,,,,
4394,2022-03-19 13:00:00+00:00,MIL,2__BEMEB000,G,E.ON Energy Solutions Limited,EMD-PGE01,2022-03-19,27,2022-03-19 13:00:00,,2022-03-19 13:30:00,,Y,,,,,0.000,0.000,,,,,,,,,
4395,2022-03-19 13:00:00+00:00,MIL,2__BENRD000,G,British Gas Trading Ltd,EMD-ENR01,2022-03-19,27,2022-03-19 13:00:00,,2022-03-19 13:30:00,,Y,,,,,0.000,0.000,,,,,,,,,
4396,2022-03-19 13:00:00+00:00,MIL,2__BFLEX001,S,Flexitricity Limited,AG-BFLX01,2022-03-19,27,2022-03-19 13:00:00,,2022-03-19 13:30:00,,Y,,,,,0.000,0.000,,,,,,,,,
4397,2022-03-19 13:00:00+00:00,MIL,2__BFLEX002,S,Flexitricity Limited,AG-BFLX02,2022-03-19,27,2022-03-19 13:00:00,,2022-03-19 13:30:00,,Y,,,,,-9.000,-9.000,,,,,,,,,
4398,2022-03-19 13:00:00+00:00,MIL,2__BHAVE000,G,Drax Energy Solutions Limited,EMD-HVN01,2022-03-19,27,2022-03-19 13:00:00,,2022-03-19 13:30:00,,Y,,,,,0.000,0.000,,,,,,,,,
4399,2022-03-19 13:00:00+00:00,MIL,2__BHPOW000,G,Drax Energy Solutions Limited,EMD-HPW01,2022-03-19,27,2022-03-19 13:00:00,,2022-03-19 13:30:00,,Y,,,,,0.000,0.000,,,,,,,,,
4400,2022-03-19 13:00:00+00:00,MIL,2__BHYDE000,G,OVO Electricity Ltd,EMD-SSE01,2022-03-19,27,2022-03-19 13:00:00,,2022-03-19 13:30:00,,Y,,,,,0.000,0.000,,,,,,,,,
4401,2022-03-19 13:00:00+00:00,MIL,2__BIMPO000,G,SSE Energy Supply Limited,EMD-ATL01,2022-03-19,27,2022-03-19 13:00:00,,2022-03-19 13:30:00,,Y,,,,,0.000,0.000,,,,,,,,,
4402,2022-03-19 13:00:00+00:00,MIL,2__BLOND000,G,EDF Energy Customers Ltd,EMD-LON01,2022-03-19,27,2022-03-19 13:00:00,,2022-03-19 13:30:00,,Y,,,,,0.000,0.000,,,,,,,,,
4403,2022-03-19 13:00:00+00:00,MIL,2__BLOND001,S,EDF Energy Customers Ltd,AG-BEDF01,2022-03-19,27,2022-03-19 13:00:00,,2022-03-19 13:30:00,,Y,,,,,0.000,0.000,,,,,,,,,
4404,2022-03-19 13:00:00+00:00,MIL,2__BLOND002,S,EDF Energy Customers Ltd,AG-BEDF02,2022-03-19,27,2022-03-19 13:00:00,,2022-03-19 13:30:00,,Y,,,,,0.000,0.000,,,,,,,,,
4405,2022-03-19 13:00:00+00:00,MIL,2__BMANW000,G,SP Energy Retail Ltd,EMD-MNW01,2022-03-19,27,2022-03-19 13:00:00,,2022-03-19 13:30:00,,Y,,,,,0.000,0.000,,,,,,,,,
4406,2022-03-19 13:00:00+00:00,MIL,2__BNATP000,G,Npower Commercial Gas Limited,EMD-NPE01,2022-03-19,27,2022-03-19 13:00:00,,2022-03-19 13:30:00,,Y,,,,,0.000,0.000,,,,,,,,,
4407,2022-03-19 13:00:00+00:00,MIL,2__BNORW000,G,E.ON Energy Solutions Limited,EMD-NWP01,2022-03-19,27,2022-03-19 13:00:00,,2022-03-19 13:30:00,,Y,,,,,0.000,0.000,,,,,,,,,
4408,2022-03-19 13:00:00+00:00,MIL,2__BOGAS000,G,British Gas Trading Ltd,EMD-OGA01,2022-03-19,27,2022-03-19 13:00:00,,2022-03-19 13:30:00,,Y,,,,,0.000,0.000,,,,,,,,,
4409,2022-03-19 13:00:00+00:00,MIL,2__BPGEN000,G,E.ON UK plc,EMD-PGU01,2022-03-19,27,2022-03-19 13:00:00,,2022-03-19 13:30:00,,Y,,,,,0.000,0.000,,,,,,,,,
4410,2022-03-19 13:00:00+00:00,MIL,2__BPOWQ001,S,Hartree Partners Supply UK,AG-BHAR01,2022-03-19,27,2022-03-19 13:00:00,,2022-03-19 13:30:00,,Y,,,,,0.000,0.000,,,,,,,,,
4411,2022-03-19 13:00:00+00:00,MIL,2__BRWED000,G,ENGIE Power Limited,EMD-GDF01,2022-03-19,27,2022-03-19 13:00:00,,2022-03-19 13:30:00,,Y,,,,,-258.000,-258.000,,,,,,,,,
4412,2022-03-19 13:00:00+00:00,MIL,2__BSEEB000,G,EDF Energy Customers Ltd,EMD-SEE01,2022-03-19,27,2022-03-19 13:00:00,,2022-03-19 13:30:00,,Y,,,,,-69.000,-69.000,,,,,,,,,
4413,2022-03-19 13:00:00+00:00,MIL,2__BSMAR000,G,Smartestenergy Limited,EMD-SEL01,2022-03-19,27,2022-03-19 13:00:00,,2022-03-19 13:30:00,,Y,,,,,0.000,0.000,,,,,,,,,
4414,2022-03-19 13:00:00+00:00,MIL,2__BSMAR002,S,Smartestenergy Limited,AG-BSMA01,2022-03-19,27,2022-03-19 13:00:00,,2022-03-19 13:30:00,,Y,,,,,0.000,0.000,,,,,,,,,
4415,2022-03-19 13:00:00+00:00,MIL,2__BSMAR003,S,Smartestenergy Limited,AG-BSMA02,2022-03-19,27,2022-03-19 13:00:00,,2022-03-19 13:30:00,,Y,,,,,0.000,0.000,,,,,,,,,
4416,2022-03-19 13:00:00+00:00,MIL,2__BSOUT000,G,OVO Electricity Ltd,EMD-STH01,2022-03-19,27,2022-03-19 13:00:00,,2022-03-19 13:30:00,,Y,,,,,0.000,0.000,,,,,,,,,
4417,2022-03-19 13:00:00+00:00,MIL,2__BSPOW000,G,SP Energy Retail Ltd,EMD-SPC01,2022-03-19,27,2022-03-19 13:00:00,,2022-03-19 13:30:00,,Y,,,,,0.000,0.000,,,,,,,,,
4418,2022-03-19 13:00:00+00:00,MIL,2__BSWAE000,G,OVO Electricity Ltd,EMD-SWA01,2022-03-19,27,2022-03-19 13:00:00,,2022-03-19 13:30:00,,Y,,,,,0.000,0.000,,,,,,,,,
4419,2022-03-19 13:00:00+00:00,MIL,2__BSWEB000,G,EDF Energy Customers Ltd,EMD-SWT01,2022-03-19,27,2022-03-19 13:00:00,,2022-03-19 13:30:00,,Y,,,,,0.000,0.000,,,,,,,,,
4420,2022-03-19 13:00:00+00:00,MIL,2__BTGPL000,G,TotalEnergies Gas & Power Ltd,EMD-TFE01,2022-03-19,27,2022-03-19 13:00:00,,2022-03-19 13:30:00,,Y,,,,,0.000,0.000,,,,,,,,,
